date,clinic_name,visit_type,backlog_severity
2023-09-30,HERVEY BAY DENTAL CLINIC,Clinical Assessment,30.00
2023-09-30,HERVEY BAY DENTAL CLINIC,General,15491.25
2023-09-30,HERVEY BAY DENTAL CLINIC,General Anaesthetic Category 3,213.75
2023-09-30,HERVEY BAY DENTAL CLINIC,Priority 1,0.00
2023-09-30,HERVEY BAY DENTAL CLINIC,Priority 2,550.00
2023-09-30,HERVEY BAY DENTAL CLINIC,Priority 3,33.75
2023-09-30,HUGHENDEN DENTAL CLINIC,General,78.75
2023-09-30,HUGHENDEN DENTAL CLINIC,Priority 3,3.75
2023-09-30,INGHAM DENTAL CLINIC,Clinical Assessment,10.00
2023-09-30,INGHAM DENTAL CLINIC,General,1263.75
2023-09-30,INGHAM DENTAL CLINIC,Priority 1,0.00
2023-09-30,INGHAM DENTAL CLINIC,Priority 2,80.00
2023-09-30,INGHAM DENTAL CLINIC,Priority 3,112.50
2023-09-30,INGLEWOOD DENTAL CLINIC,General,397.50
2023-09-30,INGLEWOOD DENTAL CLINIC,Priority 2,0.00
2023-09-30,INGLEWOOD DENTAL CLINIC,Priority 3,3.75
2023-09-30,INJUNE DENTAL CLINIC,General,63.75
2023-09-30,INNISFAIL DENTAL CLINIC,Clinical Assessment,30.00
2023-09-30,INNISFAIL DENTAL CLINIC,General,3101.25
2023-09-30,INNISFAIL DENTAL CLINIC,General Anaesthetic Category 3,0.00
2023-09-30,INNISFAIL DENTAL CLINIC,Priority 2,20.00
2023-09-30,INNISFAIL DENTAL CLINIC,Priority 3,442.50
2023-09-30,IPSWICH DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,IPSWICH DENTAL CLINIC,General,16166.25
2023-09-30,IPSWICH DENTAL CLINIC,General Anaesthetic Category 1,0.00
2023-09-30,IPSWICH DENTAL CLINIC,General Anaesthetic Category 2,10.00
2023-09-30,IPSWICH DENTAL CLINIC,General Anaesthetic Category 3,926.25
2023-09-30,IPSWICH DENTAL CLINIC,Priority 1,530.00
2023-09-30,IPSWICH DENTAL CLINIC,Priority 2,4160.00
2023-09-30,IPSWICH DENTAL CLINIC,Priority 3,858.75
2023-09-30,KAWANA DENTAL CLINIC,Clinical Assessment,20.00
2023-09-30,KAWANA DENTAL CLINIC,General,10402.50
2023-09-30,KAWANA DENTAL CLINIC,Priority 1,0.00
2023-09-30,KAWANA DENTAL CLINIC,Priority 2,1800.00
2023-09-30,KAWANA DENTAL CLINIC,Priority 3,502.50
2023-09-30,KINGAROY DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,KINGAROY DENTAL CLINIC,General,8032.50
2023-09-30,KINGAROY DENTAL CLINIC,General Anaesthetic Category 3,247.50
2023-09-30,KINGAROY DENTAL CLINIC,Priority 1,0.00
2023-09-30,KINGAROY DENTAL CLINIC,Priority 2,1270.00
2023-09-30,KINGAROY DENTAL CLINIC,Priority 3,142.50
2023-09-30,KINGSTON LOGAN CLUSTER,Clinical Assessment,10.00
2023-09-30,KINGSTON LOGAN CLUSTER,General,18570.00
2023-09-30,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 1,0.00
2023-09-30,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 2,0.00
2023-09-30,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 3,0.00
2023-09-30,KINGSTON LOGAN CLUSTER,Priority 3,412.50
2023-09-30,LAIDLEY DENTAL CLINIC,Clinical Assessment,40.00
2023-09-30,LAIDLEY DENTAL CLINIC,General,4601.25
2023-09-30,LAIDLEY DENTAL CLINIC,Priority 1,60.00
2023-09-30,LAIDLEY DENTAL CLINIC,Priority 2,780.00
2023-09-30,LAIDLEY DENTAL CLINIC,Priority 3,172.50
2023-09-30,MACKAY DENTAL CLINIC,Clinical Assessment,50.00
2023-09-30,MACKAY DENTAL CLINIC,General,17925.00
2023-09-30,MACKAY DENTAL CLINIC,General Anaesthetic Category 3,465.00
2023-09-30,MACKAY DENTAL CLINIC,Priority 1,0.00
2023-09-30,MACKAY DENTAL CLINIC,Priority 2,250.00
2023-09-30,MACKAY DENTAL CLINIC,Priority 3,963.75
2023-09-30,MAREEBA DENTAL CLINIC,Clinical Assessment,10.00
2023-09-30,MAREEBA DENTAL CLINIC,General,4005.00
2023-09-30,MAREEBA DENTAL CLINIC,General Anaesthetic Category 3,0.00
2023-09-30,MAREEBA DENTAL CLINIC,Priority 3,802.50
2023-09-30,MARYBOROUGH DENTAL CLINIC,Clinical Assessment,80.00
2023-09-30,MARYBOROUGH DENTAL CLINIC,General,8358.75
2023-09-30,MARYBOROUGH DENTAL CLINIC,General Anaesthetic Category 3,172.50
2023-09-30,MARYBOROUGH DENTAL CLINIC,Priority 1,0.00
2023-09-30,MARYBOROUGH DENTAL CLINIC,Priority 2,720.00
2023-09-30,MARYBOROUGH DENTAL CLINIC,Priority 3,150.00
2023-09-30,MILES DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,MILES DENTAL CLINIC,General,1443.75
2023-09-30,MILES DENTAL CLINIC,Priority 2,80.00
2023-09-30,MILES DENTAL CLINIC,Priority 3,0.00
2023-09-30,MITCHELL DENTAL CLINIC,General,303.75
2023-09-30,MITCHELL DENTAL CLINIC,Priority 3,18.75
2023-09-30,MONTO DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,MONTO DENTAL CLINIC,General,247.50
2023-09-30,MONTO DENTAL CLINIC,Priority 2,0.00
2023-09-30,MORNINGTON ISLAND DENTAL,Clinical Assessment,110.00
2023-09-30,MORNINGTON ISLAND DENTAL,General,498.75
2023-09-30,MORNINGTON ISLAND DENTAL,Priority 1,0.00
2023-09-30,MORNINGTON ISLAND DENTAL,Priority 2,30.00
2023-09-30,MORNINGTON ISLAND DENTAL,Priority 3,56.25
2023-09-30,MOSSMAN DENTAL CLINIC,General,1773.75
2023-09-30,MOSSMAN DENTAL CLINIC,Priority 3,86.25
2023-09-30,MS AREA WIDE CLUSTER,General Anaesthetic Category 2,5730.00
2023-09-30,MS AREA WIDE CLUSTER,General Anaesthetic Category 3,978.75
2023-09-30,MS INNER BRISBANE CLUSTER,Clinical Assessment,70.00
2023-09-30,MS INNER BRISBANE CLUSTER,General,15525.00
2023-09-30,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 1,0.00
2023-09-30,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 2,0.00
2023-09-30,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 3,0.00
2023-09-30,MS INNER BRISBANE CLUSTER,Priority 1,10.00
2023-09-30,MS INNER BRISBANE CLUSTER,Priority 2,0.00
2023-09-30,MS INNER BRISBANE CLUSTER,Priority 3,322.50
2023-09-30,MT ISA DENTAL CLINIC,Clinical Assessment,160.00
2023-09-30,MT ISA DENTAL CLINIC,General,1661.25
2023-09-30,MT ISA DENTAL CLINIC,General Anaesthetic Category 1,0.00
2023-09-30,MT ISA DENTAL CLINIC,General Anaesthetic Category 2,40.00
2023-09-30,MT ISA DENTAL CLINIC,General Anaesthetic Category 3,105.00
2023-09-30,MT ISA DENTAL CLINIC,Priority 1,70.00
2023-09-30,MT ISA DENTAL CLINIC,Priority 2,210.00
2023-09-30,MT ISA DENTAL CLINIC,Priority 3,101.25
2023-09-30,MT MORGAN DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,MT MORGAN DENTAL CLINIC,General,787.50
2023-09-30,MT MORGAN DENTAL CLINIC,Priority 1,0.00
2023-09-30,MT MORGAN DENTAL CLINIC,Priority 2,130.00
2023-09-30,MT MORGAN DENTAL CLINIC,Priority 3,116.25
2023-09-30,MUNDUBBERA DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,MUNDUBBERA DENTAL CLINIC,General,416.25
2023-09-30,MUNGINDI DENTAL CLINIC,General,45.00
2023-09-30,NAMBOUR DENTAL CLINIC,Clinical Assessment,10.00
2023-09-30,NAMBOUR DENTAL CLINIC,General,6750.00
2023-09-30,NAMBOUR DENTAL CLINIC,Priority 1,0.00
2023-09-30,NAMBOUR DENTAL CLINIC,Priority 2,1000.00
2023-09-30,NAMBOUR DENTAL CLINIC,Priority 3,446.25
2023-09-30,NATHAN INALA CLUSTER,Clinical Assessment,30.00
2023-09-30,NATHAN INALA CLUSTER,General,20928.75
2023-09-30,NATHAN INALA CLUSTER,General Anaesthetic Category 1,0.00
2023-09-30,NATHAN INALA CLUSTER,General Anaesthetic Category 2,0.00
2023-09-30,NATHAN INALA CLUSTER,General Anaesthetic Category 3,0.00
2023-09-30,NATHAN INALA CLUSTER,Priority 1,0.00
2023-09-30,NATHAN INALA CLUSTER,Priority 2,0.00
2023-09-30,NATHAN INALA CLUSTER,Priority 3,435.00
2023-09-30,NOOSA DENTAL CLINIC,Clinical Assessment,10.00
2023-09-30,NOOSA DENTAL CLINIC,General,5358.75
2023-09-30,NOOSA DENTAL CLINIC,Priority 1,0.00
2023-09-30,NOOSA DENTAL CLINIC,Priority 2,550.00
2023-09-30,NOOSA DENTAL CLINIC,Priority 3,408.75
2023-09-30,ORAL HEALTH CENTRE,Clinical Assessment,20.00
2023-09-30,ORAL HEALTH CENTRE,General,11463.75
2023-09-30,ORAL HEALTH CENTRE,Priority 1,1270.00
2023-09-30,ORAL HEALTH CENTRE,Priority 2,8170.00
2023-09-30,ORAL HEALTH CENTRE,Priority 3,6273.75
2023-09-30,PALM BEACH DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,PALM BEACH DENTAL CLINIC,General,3322.50
2023-09-30,PALM BEACH DENTAL CLINIC,General Anaesthetic Category 2,0.00
2023-09-30,PALM BEACH DENTAL CLINIC,General Anaesthetic Category 3,0.00
2023-09-30,PALM BEACH DENTAL CLINIC,Priority 3,0.00
2023-09-30,PINE RIVERS DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,PINE RIVERS DENTAL CLINIC,General,6645.00
2023-09-30,PINE RIVERS DENTAL CLINIC,Priority 1,100.00
2023-09-30,PINE RIVERS DENTAL CLINIC,Priority 2,1100.00
2023-09-30,PINE RIVERS DENTAL CLINIC,Priority 3,270.00
2023-09-30,PROSERPINE DENTAL,General,2951.25
2023-09-30,PROSERPINE DENTAL,Priority 1,0.00
2023-09-30,PROSERPINE DENTAL,Priority 2,130.00
2023-09-30,PROSERPINE DENTAL,Priority 3,112.50
2023-09-30,QUILPIE DENTAL CLINIC,General,71.25
2023-09-30,REDCLIFFE DENTAL CLINIC,Clinical Assessment,10.00
2023-09-30,REDCLIFFE DENTAL CLINIC,General,8208.75
2023-09-30,REDCLIFFE DENTAL CLINIC,Priority 1,160.00
2023-09-30,REDCLIFFE DENTAL CLINIC,Priority 2,3230.00
2023-09-30,REDCLIFFE DENTAL CLINIC,Priority 3,465.00
2023-09-30,RICHMOND DENTAL CLINIC,General,18.75
2023-09-30,RICHMOND DENTAL CLINIC,Priority 3,7.50
2023-09-30,ROBINA DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,ROBINA DENTAL CLINIC,General,3862.50
2023-09-30,ROBINA DENTAL CLINIC,General Anaesthetic Category 2,0.00
2023-09-30,ROBINA DENTAL CLINIC,General Anaesthetic Category 3,0.00
2023-09-30,ROBINA DENTAL CLINIC,Priority 3,0.00
2023-09-30,ROCKHAMPTON DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,ROCKHAMPTON DENTAL CLINIC,General,13286.25
2023-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 1,60.00
2023-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 2,90.00
2023-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 3,630.00
2023-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 1,20.00
2023-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 2,640.00
2023-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 3,1406.25
2023-09-30,ROMA HOSPITAL DENTAL CLIN,Clinical Assessment,0.00
2023-09-30,ROMA HOSPITAL DENTAL CLIN,General,1500.00
2023-09-30,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 1,0.00
2023-09-30,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 2,0.00
2023-09-30,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 3,45.00
2023-09-30,ROMA HOSPITAL DENTAL CLIN,Priority 1,0.00
2023-09-30,ROMA HOSPITAL DENTAL CLIN,Priority 2,40.00
2023-09-30,ROMA HOSPITAL DENTAL CLIN,Priority 3,172.50
2023-09-30,SANDGATE DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,SANDGATE DENTAL CLINIC,General,3986.25
2023-09-30,SANDGATE DENTAL CLINIC,Priority 1,60.00
2023-09-30,SANDGATE DENTAL CLINIC,Priority 2,1150.00
2023-09-30,SANDGATE DENTAL CLINIC,Priority 3,187.50
2023-09-30,SCUH DENTAL CLINIC,General,0.00
2023-09-30,SCUH DENTAL CLINIC,General Anaesthetic Category 1,0.00
2023-09-30,SCUH DENTAL CLINIC,General Anaesthetic Category 2,330.00
2023-09-30,SCUH DENTAL CLINIC,General Anaesthetic Category 3,228.75
2023-09-30,SCUH DENTAL CLINIC,Priority 1,0.00
2023-09-30,SCUH DENTAL CLINIC,Priority 2,50.00
2023-09-30,SCUH DENTAL CLINIC,Priority 3,3.75
2023-09-30,SMITHFIELD DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,SMITHFIELD DENTAL CLINIC,General,2700.00
2023-09-30,SMITHFIELD DENTAL CLINIC,Priority 3,270.00
2023-09-30,ST GEORGE DENTAL CLINIC,General,176.25
2023-09-30,ST GEORGE DENTAL CLINIC,Priority 2,0.00
2023-09-30,ST GEORGE DENTAL CLINIC,Priority 3,15.00
2023-09-30,STAFFORD DENTAL CLINIC,Clinical Assessment,20.00
2023-09-30,STAFFORD DENTAL CLINIC,General,6581.25
2023-09-30,STAFFORD DENTAL CLINIC,General Anaesthetic Category 1,30.00
2023-09-30,STAFFORD DENTAL CLINIC,General Anaesthetic Category 2,1200.00
2023-09-30,STAFFORD DENTAL CLINIC,General Anaesthetic Category 3,712.50
2023-09-30,STAFFORD DENTAL CLINIC,Priority 1,50.00
2023-09-30,STAFFORD DENTAL CLINIC,Priority 2,1150.00
2023-09-30,STAFFORD DENTAL CLINIC,Priority 3,780.00
2023-09-30,STANTHORPE DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,STANTHORPE DENTAL CLINIC,General,2606.25
2023-09-30,STANTHORPE DENTAL CLINIC,Priority 1,0.00
2023-09-30,STANTHORPE DENTAL CLINIC,Priority 2,140.00
2023-09-30,STANTHORPE DENTAL CLINIC,Priority 3,60.00
2023-09-30,SURAT DENTAL CLINIC,General,63.75
2023-09-30,THARGOMINDAH DENTAL SERVI,General,11.25
2023-09-30,TOOWOOMBA DENTAL CLINIC,Clinical Assessment,10.00
2023-09-30,TOOWOOMBA DENTAL CLINIC,General,15555.00
2023-09-30,TOOWOOMBA DENTAL CLINIC,General Anaesthetic Category 2,750.00
2023-09-30,TOOWOOMBA DENTAL CLINIC,General Anaesthetic Category 3,742.50
2023-09-30,TOOWOOMBA DENTAL CLINIC,Priority 1,20.00
2023-09-30,TOOWOOMBA DENTAL CLINIC,Priority 2,1130.00
2023-09-30,TOOWOOMBA DENTAL CLINIC,Priority 3,1181.25
2023-09-30,TORRES STRAIT DENTAL CLINIC,Clinical Assessment,10.00
2023-09-30,TORRES STRAIT DENTAL CLINIC,General,2306.25
2023-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 1,70.00
2023-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 2,140.00
2023-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 3,33.75
2023-09-30,TORRES STRAIT DENTAL CLINIC,Priority 1,60.00
2023-09-30,TORRES STRAIT DENTAL CLINIC,Priority 3,105.00
2023-09-30,TOWNSVILLE DENTAL CLINIC,Clinical Assessment,350.00
2023-09-30,TOWNSVILLE DENTAL CLINIC,General,8748.75
2023-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2023-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 2,120.00
2023-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 3,112.50
2023-09-30,TOWNSVILLE DENTAL CLINIC,Priority 1,0.00
2023-09-30,TOWNSVILLE DENTAL CLINIC,Priority 2,1010.00
2023-09-30,TOWNSVILLE DENTAL CLINIC,Priority 3,727.50
2023-09-30,TULLY DENTAL CLINIC,General,1706.25
2023-09-30,TULLY DENTAL CLINIC,General Anaesthetic Category 3,0.00
2023-09-30,TULLY DENTAL CLINIC,Priority 1,0.00
2023-09-30,TULLY DENTAL CLINIC,Priority 3,288.75
2023-09-30,WARWICK DENTAL CLINIC,Clinical Assessment,0.00
2023-09-30,WARWICK DENTAL CLINIC,General,2381.25
2023-09-30,WARWICK DENTAL CLINIC,Priority 1,10.00
2023-09-30,WARWICK DENTAL CLINIC,Priority 2,220.00
2023-09-30,WARWICK DENTAL CLINIC,Priority 3,33.75
2023-09-30,YARRABAH DENTAL CLINIC,General,0.00
2023-12-31,ATHERTON DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,ATHERTON DENTAL CLINIC,General,2947.50
2023-12-31,ATHERTON DENTAL CLINIC,Priority 3,765.00
2023-12-31,AYR DENTAL CLINIC,Clinical Assessment,20.00
2023-12-31,AYR DENTAL CLINIC,General,892.50
2023-12-31,AYR DENTAL CLINIC,Priority 2,80.00
2023-12-31,AYR DENTAL CLINIC,Priority 3,206.25
2023-12-31,BAYSIDE CLUSTER,Clinical Assessment,70.00
2023-12-31,BAYSIDE CLUSTER,General,20493.75
2023-12-31,BAYSIDE CLUSTER,Priority 3,543.75
2023-12-31,BEENLEIGH BEAUDESERT CLUS,Clinical Assessment,20.00
2023-12-31,BEENLEIGH BEAUDESERT CLUS,General,35396.25
2023-12-31,BEENLEIGH BEAUDESERT CLUS,Priority 3,795.00
2023-12-31,BILOELA DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,BILOELA DENTAL CLINIC,General,1031.25
2023-12-31,BILOELA DENTAL CLINIC,Priority 2,10.00
2023-12-31,BILOELA DENTAL CLINIC,Priority 3,56.25
2023-12-31,BOONAH DENTAL CLINIC,General,1350.00
2023-12-31,BOONAH DENTAL CLINIC,Priority 1,0.00
2023-12-31,BOONAH DENTAL CLINIC,Priority 2,430.00
2023-12-31,BOONAH DENTAL CLINIC,Priority 3,60.00
2023-12-31,BOWEN DENTAL CLINIC,Clinical Assessment,20.00
2023-12-31,BOWEN DENTAL CLINIC,General,3491.25
2023-12-31,BOWEN DENTAL CLINIC,Priority 1,0.00
2023-12-31,BOWEN DENTAL CLINIC,Priority 2,130.00
2023-12-31,BOWEN DENTAL CLINIC,Priority 3,108.75
2023-12-31,BUNDABERG DENTAL CLINIC,Clinical Assessment,80.00
2023-12-31,BUNDABERG DENTAL CLINIC,General,13965.00
2023-12-31,BUNDABERG DENTAL CLINIC,Priority 1,10.00
2023-12-31,BUNDABERG DENTAL CLINIC,Priority 2,160.00
2023-12-31,BUNDABERG DENTAL CLINIC,Priority 3,465.00
2023-12-31,CABOOLTURE DENTAL CLINIC,Clinical Assessment,10.00
2023-12-31,CABOOLTURE DENTAL CLINIC,General,14055.00
2023-12-31,CABOOLTURE DENTAL CLINIC,Priority 1,0.00
2023-12-31,CABOOLTURE DENTAL CLINIC,Priority 2,4460.00
2023-12-31,CABOOLTURE DENTAL CLINIC,Priority 3,765.00
2023-12-31,CAIRNS AND HINTERLAND GA,General Anaesthetic Category 3,1226.25
2023-12-31,CAIRNS NTH DENTAL CLINIC,General,10440.00
2023-12-31,CAIRNS NTH DENTAL CLINIC,Priority 1,10.00
2023-12-31,CAIRNS NTH DENTAL CLINIC,Priority 3,1496.25
2023-12-31,CALOUNDRA DENTAL CLINIC,Clinical Assessment,20.00
2023-12-31,CALOUNDRA DENTAL CLINIC,General,12273.75
2023-12-31,CALOUNDRA DENTAL CLINIC,Priority 1,0.00
2023-12-31,CALOUNDRA DENTAL CLINIC,Priority 2,540.00
2023-12-31,CALOUNDRA DENTAL CLINIC,Priority 3,690.00
2023-12-31,CAPE YORK DENTAL CLINIC,Clinical Assessment,30.00
2023-12-31,CAPE YORK DENTAL CLINIC,General,1713.75
2023-12-31,CAPE YORK DENTAL CLINIC,Priority 1,10.00
2023-12-31,CAPE YORK DENTAL CLINIC,Priority 3,56.25
2023-12-31,CAPRICORN COAST DENTAL,Clinical Assessment,0.00
2023-12-31,CAPRICORN COAST DENTAL,General,5703.75
2023-12-31,CAPRICORN COAST DENTAL,Priority 1,0.00
2023-12-31,CAPRICORN COAST DENTAL,Priority 2,0.00
2023-12-31,CAPRICORN COAST DENTAL,Priority 3,157.50
2023-12-31,CENTRAL QUEENSLAND GA,General Anaesthetic Category 1,60.00
2023-12-31,CENTRAL QUEENSLAND GA,General Anaesthetic Category 2,80.00
2023-12-31,CENTRAL QUEENSLAND GA,General Anaesthetic Category 3,667.50
2023-12-31,CENTRAL WEST DENTAL CLINICS,Clinical Assessment,10.00
2023-12-31,CENTRAL WEST DENTAL CLINICS,General,3870.00
2023-12-31,CENTRAL WEST DENTAL CLINICS,Priority 3,213.75
2023-12-31,CENTRAL WEST GA,General Anaesthetic Category 3,56.25
2023-12-31,CHARLEVILLE DENTAL CLINIC,General,622.50
2023-12-31,CHARLEVILLE DENTAL CLINIC,Priority 1,0.00
2023-12-31,CHARLEVILLE DENTAL CLINIC,Priority 2,30.00
2023-12-31,CHARLEVILLE DENTAL CLINIC,Priority 3,146.25
2023-12-31,CHARTERS TOWERS DENTAL CL,Clinical Assessment,10.00
2023-12-31,CHARTERS TOWERS DENTAL CL,General,825.00
2023-12-31,CHARTERS TOWERS DENTAL CL,Priority 1,0.00
2023-12-31,CHARTERS TOWERS DENTAL CL,Priority 2,30.00
2023-12-31,CHARTERS TOWERS DENTAL CL,Priority 3,131.25
2023-12-31,CHILDERS DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,CHILDERS DENTAL CLINIC,General,952.50
2023-12-31,CHILDRENS ORAL HEALTH,Priority 1,10.00
2023-12-31,CHILDRENS ORAL HEALTH,Priority 2,0.00
2023-12-31,CHILDRENS ORAL HEALTH,Priority 3,63.75
2023-12-31,CHILLAGOE DENTAL CLINIC,General,0.00
2023-12-31,CLERMONT DENTAL CLINIC,General,116.25
2023-12-31,CLONCURRY DENTAL,Clinical Assessment,20.00
2023-12-31,CLONCURRY DENTAL,General,547.50
2023-12-31,CLONCURRY DENTAL,Priority 2,0.00
2023-12-31,CLONCURRY DENTAL,Priority 3,15.00
2023-12-31,COLLINGWOOD PARK DENTAL C,Clinical Assessment,0.00
2023-12-31,COLLINGWOOD PARK DENTAL C,General,4627.50
2023-12-31,COLLINGWOOD PARK DENTAL C,Priority 1,90.00
2023-12-31,COLLINGWOOD PARK DENTAL C,Priority 2,1450.00
2023-12-31,COLLINGWOOD PARK DENTAL C,Priority 3,206.25
2023-12-31,COLLINSVILLE DENTAL CLINI,General,153.75
2023-12-31,CROYDON DENTAL CLINIC,General,0.00
2023-12-31,CUNNAMULLA DENTAL CLINIC,General,213.75
2023-12-31,DALBY DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,DALBY DENTAL CLINIC,General,3435.00
2023-12-31,DALBY DENTAL CLINIC,Priority 1,0.00
2023-12-31,DALBY DENTAL CLINIC,Priority 2,340.00
2023-12-31,DALBY DENTAL CLINIC,Priority 3,45.00
2023-12-31,DARLING DOWNS GA,General Anaesthetic Category 2,650.00
2023-12-31,DARLING DOWNS GA,General Anaesthetic Category 3,982.50
2023-12-31,DIRRANBANDI DENTAL CLINIC,General,60.00
2023-12-31,EDMONTON DENTAL CLINIC,General,5167.50
2023-12-31,EDMONTON DENTAL CLINIC,Priority 3,986.25
2023-12-31,EMERALD DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,EMERALD DENTAL CLINIC,General,2032.50
2023-12-31,EMERALD DENTAL CLINIC,Priority 1,0.00
2023-12-31,EMERALD DENTAL CLINIC,Priority 2,30.00
2023-12-31,EMERALD DENTAL CLINIC,Priority 3,217.50
2023-12-31,ESK DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,ESK DENTAL CLINIC,General,1177.50
2023-12-31,ESK DENTAL CLINIC,Priority 1,20.00
2023-12-31,ESK DENTAL CLINIC,Priority 2,340.00
2023-12-31,ESK DENTAL CLINIC,Priority 3,48.75
2023-12-31,GATTON DENTAL CLINIC,General,3.75
2023-12-31,GAYNDAH DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,GAYNDAH DENTAL CLINIC,General,1192.50
2023-12-31,GAYNDAH DENTAL CLINIC,Priority 2,110.00
2023-12-31,GAYNDAH DENTAL CLINIC,Priority 3,142.50
2023-12-31,GC SOUTHPORT HEALTH PREC,Clinical Assessment,10.00
2023-12-31,GC SOUTHPORT HEALTH PREC,General,24412.50
2023-12-31,GC SOUTHPORT HEALTH PREC,Priority 1,0.00
2023-12-31,GC SOUTHPORT HEALTH PREC,Priority 3,206.25
2023-12-31,GCUH DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,GCUH DENTAL CLINIC,General,243.75
2023-12-31,GEORGETOWN DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,GEORGETOWN DENTAL CLINIC,General,0.00
2023-12-31,GLADSTONE DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,GLADSTONE DENTAL CLINIC,General,8298.75
2023-12-31,GLADSTONE DENTAL CLINIC,Priority 1,0.00
2023-12-31,GLADSTONE DENTAL CLINIC,Priority 2,200.00
2023-12-31,GLADSTONE DENTAL CLINIC,Priority 3,618.75
2023-12-31,GOLD COAST GA,General Anaesthetic Category 2,0.00
2023-12-31,GOLD COAST GA,General Anaesthetic Category 3,322.50
2023-12-31,GOONDIWINDI DENTAL CLINIC,Clinical Assessment,0.00
2023-12-31,GOONDIWINDI DENTAL CLINIC,General,806.25
2023-12-31,GOONDIWINDI DENTAL CLINIC,Priority 2,20.00
2023-12-31,GOONDIWINDI DENTAL CLINIC,Priority 3,33.75
2023-12-31,GYMPIE DENTAL CLINIC,Clinical Assessment,60.00
2023-12-31,GYMPIE DENTAL CLINIC,General,9056.25
2023-12-31,GYMPIE DENTAL CLINIC,Priority 1,10.00
2023-12-31,GYMPIE DENTAL CLINIC,Priority 2,1200.00
2023-12-31,GYMPIE DENTAL CLINIC,Priority 3,900.00
2023-12-31,HERVEY BAY DENTAL CLINIC,Clinical Assessment,30.00
2023-12-31,HERVEY BAY DENTAL CLINIC,General,15761.25
2023-12-31,HERVEY BAY DENTAL CLINIC,Priority 1,0.00
2023-12-31,HERVEY BAY DENTAL CLINIC,Priority 2,870.00
2023-12-31,HERVEY BAY DENTAL CLINIC,Priority 3,206.25
2023-12-31,HUGHENDEN DENTAL CLINIC,General,60.00
2023-12-31,HUGHENDEN DENTAL CLINIC,Priority 2,10.00
2023-12-31,HUGHENDEN DENTAL CLINIC,Priority 3,3.75
2023-12-31,INGHAM DENTAL CLINIC,Clinical Assessment,20.00
2023-12-31,INGHAM DENTAL CLINIC,General,1278.75
2023-12-31,INGHAM DENTAL CLINIC,Priority 1,0.00
2023-12-31,INGHAM DENTAL CLINIC,Priority 2,80.00
2023-12-31,INGHAM DENTAL CLINIC,Priority 3,37.50
2023-12-31,INGLEWOOD DENTAL CLINIC,General,408.75
2023-12-31,INGLEWOOD DENTAL CLINIC,Priority 2,0.00
2023-12-31,INGLEWOOD DENTAL CLINIC,Priority 3,0.00
2023-12-31,INJUNE DENTAL CLINIC,General,71.25
2023-12-31,INNISFAIL DENTAL CLINIC,Clinical Assessment,10.00
